name,domain,kovrr_sic,country_code
Cothern S Tanker Inspections,,73,US_MT
Kirby Todd A Attorney At Law,,81,US_WV
Scott M Burian,,13,US_ND
Vault 1440,,73,US_ND
Ontrack Fitness,,79,US_RI
Leaping Lizards,,73,US_DE
George A Mattson,,73,US_MT
Ching Amy,,73,US_HI
Nashua Physical Therapy,,80,US_NH
Jason Amick,,73,US_WV
Yankee Fun Park,,79,US_ME
Sherman Aaron M MD,,80,US_MT
Michael A Boucher,,73,US_ME
Richard L Cote Jr,,73,US_ME
Madriaga Inc,,73,US_HI
Larry Harris,,73,US_WV
Dakota Plains Legal Service,,81,US_SD
Annie Lugmao,,73,US_HI
Brown Jr Leonard D,,81,US_DC
Sogi James,,81,US_HI
Lazy J C Ranch L L C,,75,US_MT
Leafstone Group,,73,US_DC
Manzanar Project,,86,US_ME
Marnie Butland Upholstery,,76,US_NH
Ramsay North Assoc Inc,,87,US_RI
Klein Lawrence E MD,,80,US_DC
K Kirkwood Consulting LLC,,87,US_NH
Mcnutt Robert A MD,,80,US_MT
Bryan Bargeloh,,73,US_WV
J Joseph Garrahy,,87,US_RI
Winkler Charles P MD,,80,US_WV
Experimental Aircraft Assn Eaa,,83,US_ME
Tokuno Gerald M,,87,US_HI
Cook Brian CPA,,87,US_MT
Cameron Enterprises Inc,,87,US_NH
Roberts Bookkeeping Service Inc,,87,US_MT
Darwin Frankhouser,,73,US_WV
World Leadership Program Institute,,87,US_DC
fairview park foodland iga,,79,AU
Unitband A Wvottelecom,,73,US_WV
Biohealth Diagnostics Laboratory,,80,US_WY
Cheeseburger Beachwalk,,73,US_HI
Action Maintenance Commercial Cleaning,,73,US_SD
Jurgens Marketing & Communication,,87,US_SD
Tlc Cleaning Service LLC,,76,US_WV
Thompson David,,73,US_WV
Gjo Enterprises,,73,US_NH
Dion L Hager,,73,US_MT
Beverly W Pleasanton Jr,,73,US_DE
Titan Power Wash,,75,US_NH
Gregory & Rachel Freeman,,73,US_DE
Mrs B's Bounty,,73,US_NH
Peterson Dan M,,81,US_DC
Gunter Reclamation,,78,US_WV
Headliners Mobile Service,,72,US_HI
Montana Detective Services Inc,,73,US_MT
Mountain Top Driving Range LLC,,79,US_WV
Deborah L Snelling,,73,US_SD
Photos By Bruce,,72,US_DC
Paul J Broring,,80,US_DC
Lahaina Welding CO,,76,US_HI
Stylin Concepts,,72,US_ME
Brian Knie,,73,US_SD
Patrick Aubrey Vaillancourt,,78,US_ME
Proffesional Massage,,72,US_MT
Park Amy J MD,,80,US_DC
Greenwood Law Office Pllc,,81,US_NH
Ed Caito CPA Inc,,87,US_NH
Super Tunnel Car Wash,,75,US_WY
All State Laminations LLC,,73,US_HI
t.todd team real estate,,65,US_RI
Hi-Line Drafting LLC,,73,US_MT
Ideal Health,,80,US_SD
Cm Enterprises International Marketing Strategies Inc,,87,US_NH
R A Murphy Chimney Sweep,,73,US_ME
Elks Lodge,,86,US_DE
Cassidy Joseph,,81,US_ME
Colonial Parking Inc,,75,US_DC
Jim Langdahl,,65,US_ND
William Baisden Cpa,,87,US_WV
Kickin' Cancer in Sublette,,83,US_WY
A & M Books And Consulting,,87,US_DE
Poly Uso Sports LLC,,73,US_HI
Veterans of Foreign Wars,,86,US_ME
Passamaquuoddy Memorial Vfw Post 11299,,86,US_ME
Poole Amita,,73,US_DC
Brian M Landry,,73,US_ME
Michael J Hofer,,73,US_ND
Annette Bourbonniere Conslnt,,73,US_RI
Sanctuary Guest House & Eatery,,73,US_ND
Cut Above Tree & Yard Service,,78,US_HI
Aloha Senior Adventures LLC,,73,US_HI
Khan Romberger Pllc,,81,US_DC
evgcares,,80,CA
Mark Hardin,,73,US_ME
Bright Robert W,,81,US_WV
Gandia Law Offices,,81,US_NH
Lawrence Jennifer W MD,,80,US_DC
Greenland Engineering Corp,,87,US_WV
Haller Landscapes Inc,,78,US_HI
Terry Law Office,,81,US_ND
Howland,,73,US_SD
Deer Creek Taxidermy,,76,US_WY
J Moore Enterprise LLC,,73,US_MT
Timmerman Joan,,80,US_NH
Greg Smith,,73,US_VT
Beecher House,,65,US_DC
Serling Susan H,,81,US_DC
Elidia C Fidel DDS,,80,US_DC
Kevin & Stacey Craig,,73,US_DE
A And J Restoring Co,,76,US_RI
Bottomline Accounting LLC,,87,US_NH
Carpet Installation And Repair,,76,US_WY
Candide Sister Corriveau,,73,US_ME
2 Daughters Photography,,72,US_WV
Innovative Consultants LLC,,87,US_DE
Coastal Medical Inc,,73,US_RI
Frontier Inspection Lc,,87,US_WY
Charae Landscaping,,78,US_DE
Brian C Sanderson,,73,US_ME
Shamrock Painting And Cleaning LLC,,76,US_WV
Red Wing Ranch,,29,US_MT
Nu Beginnings Travel,,47,US_DC
Timothy H Flynn,,73,US_ME
Music Lights Action,,79,US_ND
Shuman Kelly J,,87,US_WV
lifecycles events,,80,US_NH
Hardy Enterprises,,73,US_DC
Irshad Farid A,,80,US_RI
Adviser Compliance Associates LLC,,87,US_DC
Laliberte Photography,,72,US_RI
Biz Mappers LLC,,73,US_MT
B Hawkins,,87,US_DC
Summit Drafting & Design Inc,,87,US_MT
Adkins Carl A,,81,US_WV
Jaffe Henry,,81,US_DE
George M Burliss,,73,US_NH
La Enterprises,,73,US_WY
Providence Branch,,86,US_RI
Congressional Public Autos,,75,US_DC
Maui Maui,,73,US_HI
Stanley Steemer Carpet Cleaner,,72,US_NH
Dill Cynthia A,,81,US_ME
Ann Price Hartvell,,72,US_DC
Ken Blair,,73,US_NH
Mike Lopez Productions,,79,US_HI
Island Edge Productions LLC,,78,US_HI
Precious Pets,,75,US_MT
Flathead Home Solutions LLC,,87,US_MT
Beverly J Byrne,,73,US_DC
Jkb Entrprises LLC,,65,US_NH
Stephanie Yarmaloff,,73,US_ME
Public Health Nurse,,80,US_WY
American Kiosk Management LLC,,80,US_NH
Lockyer Rock,,73,US_VT
Short Rande K MD,,80,US_MT
Philip T Pope,,87,US_VT
Body Canvas Studio,,72,US_SD
Robert D Scelzo,,73,US_ME
Valerie A Hill,,73,US_VT
Gary Boyle,,73,US_ME
cnn technologies,,73,US_DE
The Saltire Foundation,,86,US_DC
Harvey Richard L,,80,US_SD
Ellen Scalettar Attorney,,81,US_DC
Stonegate Subdivision Homeowner's Association Inc,,86,US_WV
Eric V Schroeder,,73,US_ME
Wyman & Assoc,,73,US_ME
Reynolds James Reynolds,,73,US_WY
metacom medical ctr,,80,US_RI
L M S Taxi & Typing,,73,US_SD
Schmidt Marsha,,81,US_DC
Lentz Pet Therapy,,80,US_DE
K Dunson Consulting,,87,US_DC
Peterson Julie A,,59,US_ME
Cedarchest Memories,,73,US_WV
843 Tint,,75,US_HI
Mc Kinney & Assoc,,81,US_DC
envision tech w.l.l. (a subsidiary of the kharafi group),,73,KW
Mccormick Law Firm,,81,US_WV
Marlene Breuer,,21,US_ND
The Corp Of Church Of Christ Latter-Day St,,86,US_WY
Community Pool,,79,US_ME
Patricia Dearborn,,79,US_ME
Bdl Inc,,73,US_ME
United Church Of Christ Of Wishek,,86,US_ND
Raymond L Bent,,73,US_NH
Daphney Kinkel,,87,US_DC
Betty Mohr,,73,US_WV
Mount Mansfield Chimney Service,,73,US_VT
Ari D Abel,,80,US_DE
Lyle C Maxwell,,73,US_ND
L A Dancer Network,,87,US_HI
We Are More Productions LLC,,72,US_HI
Mike R Nelson,,73,US_SD
Hopkins & Assoc,,73,US_DE
Vailas George N MD,,80,US_MT
Automotive Performance,,75,US_NH
Hsta,,73,US_HI
Smith & Scantlebury,,81,US_WV
Hess Jr Lester C,,81,US_WV
Sons Of Norway-Normandy 4-424,,86,US_MT
Florio Jill O,,81,US_WV
Red Mill Center LLC,,80,US_DE
Lou Ann Allman,,73,US_WV
Brasch Peter C MD,,80,US_RI
Denis Ventriglia Attorney At L,,81,US_DC
Ruth E Catlett,,73,US_WV
Aloha Window Cleaning,,73,US_HI
Charles J Holzapfel,,73,US_SD
Virginia M Jones,,73,US_WV
Friends And Family,,73,US_SD
Skasik's Cleaners,,72,US_WV
Fairchild Brenda DC,,80,US_DE
Paquette Darryl,,81,US_RI
Vanett Bruce B MD,,80,US_RI
Leo Jennings,,73,US_DC
Key Security Inc,,76,US_DE
Nontypical Taxidermy,,76,US_WY
William Belanger,,73,US_NH
Mediatell,,87,US_DC
Morrison & Frampton Pllp,,81,US_MT
Stanton & Stanton,,81,US_WV
Capitol Park Associates,,87,US_DC
Mitchell Douglas B,,81,US_DC
Puffin Enterprises,,73,US_RI
Oconnor Ryan P,,80,US_WY
James E Higgins Attorney,,81,US_NH
Richard Hunkins,,73,US_HI
Custom Banner Graphic,,73,US_ME
Enrich,,73,US_RI
National Conservation Buffer Cncl,,78,US_DC
Dolores Lemon Real Estate,,65,US_ME
Mr Nelson Gagnon,,73,US_ME
David Eugene Smith Attorney At Law Lll,,81,US_HI
Grace Community Church,,86,US_ME
Kenneth A Smith,,73,US_VT
Craig Welding Sevice,,76,US_WY
Bennett Brooks And Dyson Consulting LLC,,87,US_DC
James F Price,,73,US_WV
Stephen G Hilborn,,73,US_SD
Gibbs Computer Repair,,76,US_ME
Jacobson Howard J MD,,80,US_DC
Yolanda C Bulley,,73,US_ME
Visions Fx Signs & Graphics Services,,73,US_ME
Becker Capri Becker,,73,US_WY
the little theatre on the square,,79,ES
Super Clean Tunnel Wash,,75,US_SD
Trumpet of Faith,,86,US_RI
Daniel G Wingo,,73,US_WV
Dartmouth College,,79,US_NH
Karst Kurt Reid,,81,US_DC
Shaun R Snader,,81,US_DC
Kathryn Boyers,,73,US_NH
New Beginnings Photography Inc,,72,US_WV
Cruise Planners Franchising Llc/American Express,,47,US_ME
Brian C Blake,,24,US_ME
Dorrie Rodriguez,,73,US_ND
Seattle-King County Convention,,73,US_DC
Nelson Daniel W,,81,US_DC
St Elizabeth Ann Seton Chr,,86,US_ME
J R's Entertainment Inc,,79,US_ND
Southern Vermont Bail Bonds,,73,US_VT
Olson Dan Olson,,73,US_WY
Rossignol Luke,,81,US_ME
Lawn Guys LLC,,78,US_WV
Ltlx Inc,,73,US_NH
G And J Cleaning Service,,76,US_ND
US Lec of Virginia LLC DC,,80,US_DC
Western Sky Marketing,,87,US_MT
Christian Science Church,,86,US_ME
Van Voorhies Insurance,,64,US_RI
Wild Acres Tent & Trailer Park,,65,US_ME
Midnight Dreams,,87,US_WV
Kristen S Leland,,73,US_RI
Pamela J Barrett,,73,US_ND
Helping Handsnavajo Enterprise,,73,US_RI
Corey Cusera,,73,US_WV
United Methodist Church,,86,US_ND
Brian Alan Rumrill,,73,US_VT
Little Roger,,81,US_MT
Bjs of Logan,,79,US_WV
Dreamfirst,,73,US_DE
Rosina Yager,,65,US_SD
Delaware State Of State,,78,US_DE
Jeffry A Hewson,,13,US_ND
Barbour County Animal Shelter,,75,US_WV
Abm Facility Services LLC,,73,US_RI
Vital Health & Nutrition,,80,US_RI
Law Office Of Asela M Cue,,81,US_DC
Restoration Services,,72,US_NH
Arbor Ballroom,,79,US_DC
South Little League,,79,US_NH
Raspberry Patch,,73,US_NH
Richard A Levesque,,73,US_NH
J & A Pump & Motor Service Inc,,76,US_VT
Donald Davis,,73,US_NH
Hair Attitudes,,72,US_ND
Mr Wizards Cleaning Dba New York Cleaners,,72,US_VT
Richardson Enterprises,,87,US_DC
Bob's Burner Service Of Biddeford,,73,US_ME
Helen Smith Bookkeeping,,87,US_MT
Charlene A Kemp,,73,US_VT
Marilee S Design N Draper,,73,US_SD
Deborah Demmers,,73,US_ND
Holmes Cycle Repair,,76,US_ME
Richarz Repair LLC,,76,US_SD
Richard Wolkow,,73,US_SD
Dcirah,,73,US_WV
Lincoln Theatre,,79,US_DC
Bernard Rothwell & Brown Pc,,81,US_DC
Marsha C Booker,,73,US_ME
Hardscrabble Property Management LLC,,87,US_ME
Interiors East,,73,US_NH
Barnes Jonathan A,,81,US_NH
Newmoon Collections,,73,US_ME
Fountainhead Global LLC,,87,US_HI
Melanie Yost,,73,US_SD
Northern Lights Ranch,,75,US_MT
Fredrick D Saunders,,73,US_NH
K And C Tool Repair,,76,US_ME
Thomas Truono,,73,US_DE
Thompson Design And Maintenance LLC,,73,US_MT
Green Life Tree Care,,78,US_NH
Medve Ildiko MD,,80,US_RI
Nuessle Real Estate,,65,US_MT
Rich Neysa Consultant,,87,US_DC
Ray Lansing Advertising,,73,US_WY
Kerrie L Hook,,81,US_DC
Jeff R Bellino,,73,US_ME
James Harnden General Contractor,,73,US_NH
siva,,80,AR
The Reglazing Company,,73,US_RI
William L Chamberlain,,73,US_RI
Robert V Johnson,,73,US_SD
Heritage Engineering Technolog,,73,US_ME
Bagus David D,,81,US_RI
Spotless Janitorial Service Inc,,73,US_DC
Robinson-Meyer Renee L,,81,US_DC
The Employment Experts,,73,US_HI
Solid Design LLC,,73,US_DC
Greens Keeper,,78,US_WV
Condominium Landscape Cert Erosion Contr,,78,US_NH
Cct Enterprises LLC,,73,US_SD
Iubac,,72,US_DC
Bower Communications Group,,73,US_WV
Mb Photography,,72,US_WV
K&L Gates Llp,,81,US_DC
Western Pest Service,,73,US_DE
Paul's Performance,,73,US_ME
Barbara A Lewis,,73,US_VT
12/3linda Menton,,73,US_HI
just scan,,73,DK
Fred Radke,,73,US_MT
I B S Inc,,87,US_HI
Andys Lock Shop,,76,US_VT
Ripley Daren,,73,US_ME
Robinson Jarried,,73,US_VT
Cypress Health Systems,,87,US_MT
Lee Christopher MD,,80,US_DC
Hoffman Yard & Window Cleaning,,78,US_ND
Kenneth B Duce,,87,US_MT
Grace Family Worship Center,,86,US_RI
Brendas Housekeeping,,73,US_ME
U W C Inc,,87,US_DC
Snap Fitness,,79,US_DE
Leo Kiefer,,24,US_ND
Nancy Ostlie Family,,73,US_MT
Donna's Gym Inc,,73,US_RI
George Grossi Attorney At Law,,81,US_RI
Maine Staffing Group,,73,US_ME
Nan Hood,,73,US_VT
Loyal Order of Moose,,86,US_MT
Polseno Properties Management,,65,US_RI
Village Propane Appliance,,51,US_ME
Bray Hill Boat Works,,76,US_ME
Human Resources Development Institute Of Dc LLC,,80,US_DC
Yellowstone Wildlife Sanctuary,,79,US_MT
Big Walts Landscaping,,78,US_DE
Long Lake East Camp Owners Association Inc,,86,US_ME
The Typewriter Guy Inc,,76,US_MT
Daniel Dowling,,73,US_NH
John R Erickson Attorney,,81,US_DC
Cunningham Oil & Gas,,73,US_WV
Ab Enterprises LLC,,87,US_RI
Richard L White,,73,US_SD
Paul T Redmond Accounting,,87,US_VT
Delaware Eye Surgeons,,80,US_DE
Rivers By the Sea,,65,US_ME
Carolyn Taylor Graphic Design,,73,US_NH
Alberta A Williams,,73,US_DC
Brett Tuss,,21,US_MT
Video And Things,,78,US_HI
Garnett Bennington,,87,US_WV
Jim Franklin Ministries Inc,,86,US_WV
Watts Lesley,,80,US_NH
DO Yongsok DDS,,80,US_HI
Real LLC,,73,US_HI
Lavon Bartel Consultant,,87,US_ME
Family Strength,,73,US_NH
Marc Williams,,73,US_ME
John Bigiarelli Jr,,73,US_WV
Mid-Coast Retail LLC,,73,US_ME
Carmel Townhome Association Inc,,86,US_SD
Religious Science Church,,86,US_HI
Ladies K Productions,,79,US_HI
Ivan's Psycles & Repairs LLC,,76,US_HI
Campaign Consultant Job Now,,87,US_MT
Mystic Oaks Management LLC,,87,US_ME
Azar James A,,80,US_RI
1325 Tattoo,,72,US_HI
The Bomstein Agency Inc,,73,US_DC
Peppers,,73,US_DE
Parsons Leroy E & Marie Perry,,73,US_WV
Karen Art Dionne Direction,,73,US_RI
Haleakala Building Inspection,,73,US_HI
Missouri Breaks Surveying,,87,US_SD
Benjamins Distinctive Dry,,76,US_NH
Ben's Computing,,73,US_MT
Gayer Karla D MD,,80,US_DC
John D Phifer,,73,US_DE
Pcl Packaging,,73,US_NH
Bizzy Bee Towing,,75,US_WY
Yost Appraisal Service,,65,US_WV
Fred Smalls Insurance,,64,US_DE
Priscilla Stewart,,73,US_ME
Upcountry Acupuncture & Herbs,,80,US_HI
Michelle R Pluta,,73,US_SD
Osborne Properties Inc,,65,US_WV
Clay John,,29,US_WV
Jl Brown Bookkeeping LLC,,87,US_SD
Payroll Express,,87,US_NH
C Fretz,,73,US_DE
Michelle's Cutting Corner,,72,US_ME
Powers George L MD,,80,US_RI
Christine Klepper,,87,US_DC
J2k Inc,,87,US_MT
Servpro Of Cranston,,73,US_RI
Stop Coalition,,73,US_WV
Sm Hr Consulting LLC,,87,US_NH
international arts festival next,,79,BE
Susan Anderson,,75,US_MT
Clark J Hinchman,,73,US_VT
24 Hr Emergency Locksmith,,76,US_HI
Graphic Brokerage Inc,,73,US_NH
Allen-Fuller pa,,81,US_NH
Nordland Studio Landscape Architecture,,78,US_VT
B Bts Executive Offices,,81,US_NH
Spaces,,73,US_VT
Malloy's Legal Nursing Consulting,,87,US_RI
Singer Accounting & Tax Service,,73,US_HI
Lava Creek,,79,US_MT
Airspring Technologies,,73,US_SD
Friedman Harvey Adj Attorney,,81,US_DC
Jmy Accounting Service,,87,US_WY
Velocity Drilling Solutions,,87,US_MT
North Country Hydraulics,,76,US_NH
Champion Hollow Farm,,79,US_WV
Equity Alliance LLC,,65,US_NH
Philip H Maurais,,73,US_ME
New Millennium Computer Care,,73,US_WV
Ganeshaya Enterprises Inc,,73,US_RI
153d Maintenance,,73,US_WY
Ernest L Fazenbaker,,73,US_WV
Friends Of Fields Creek,,73,US_WV
Katel Enterprises LLC,,87,US_ND
Thompson's Painting And Repair,,76,US_WV
Cathy M Crane,,73,US_WV
Mclean Enterprises Inc,,87,US_NH
Hall John - Winstanley Enterprises LLC,,73,US_VT
Pro Tan,,72,US_VT
Healthy Island Project,,87,US_ME
Audi Somnath & Uma,,73,US_NH
Dewlu Enterprises LLC,,87,US_MT
American Express Travel Related Services Company Inc,,47,US_HI
Nadeau,,73,US_ME
Paul Payne Joseph,,73,US_WV
Restoration Workshop Ltd,,76,US_WY
Robert A Johnson Do,,80,US_SD
Scott Abbott Robert,,73,US_ME
Ryan R Zwart,,73,US_SD
James T West Jr,,73,US_ME
Robert H Chilson,,65,US_ME
Insight Consulting Inc,,87,US_DC
Richard Buckley,,73,US_ME
Connie F,,73,US_MT
A & B Lawn Care,,78,US_ME
vivax s.a.,,65,BR
Olmstead Frank H,,81,US_VT
Newton Mervin Cpa Professional Corporation,,87,US_NH
Ivy Philip Ritchie,,73,US_ME
Richard S Sterns & Assoc,,81,US_ME
Steven Wingate LLC,,73,US_SD
J&R Tree & Landscaping,,78,US_WV
Hgns Consulting,,87,US_DE
alphacomm b.v.,,73,NL
Norman L Rapkin Tax Consultan,,87,US_ME
Robert Reinhart,,73,US_ME
Dereks Details On Wheels,,75,US_NH
Desert Winds Housing Project,,87,US_WY
Amiotte Law Pc,,81,US_SD
Marilyn P Belcher,,73,US_WV
Document Managers,,73,US_DC
Luminary Acquisition Corporation,,87,US_DC
Joshua Southwell,,73,US_VT
J&H Cleaning,,76,US_RI
Rynkowski G C & Albin W Lt Col,,73,US_ME
Experior Testing Center,,73,US_WY
Gruneich Financial Service Inc,,87,US_SD
Emory Lee Hickman Jr,,73,US_WV
Northern Lights Photography,,72,US_WY
The Wayfield Foundation,,80,US_HI
Alvin & Loulella Epstein Foundation,,86,US_DC
Thomas E Folcarelli Ms Rn,,81,US_RI
Blaisdell & Blaisdell,,81,US_ME
Mele Puna Ventures Inc,,73,US_HI
Persino Raymond,,81,US_DC
Rosaline Chatman,,73,US_DC
Howard R Crost & Assoc,,87,US_DC
T & T Welding & Repair,,76,US_SD
Polaris Systems Inc,,73,US_NH
Masonic Lodge,,86,US_DC
Burke Jr William J,,81,US_RI
Erika Miller,,80,US_VT
Jeffrey N Logan,,73,US_SD
Prime Care Gastroenterology,,80,US_ME
Marlyn Rye,,73,US_SD
Rosemary Stuart-Libby,,73,US_ME
Integrated Coffee Technologies Inc,,87,US_HI
Robert P Hodge,,73,US_ME
Dave Melissa Hine,,73,US_WV
Bliss My Wicked,,73,US_NH
A Mediation Partnership,,81,US_VT
Alexander Ramsvig Esquire,,81,US_VT
Robert Lenz,,21,US_ND
Durfee John,,73,US_ME
David P Valley,,65,US_ME
Krome Terry,,64,US_SD
Dr Levi C Maltby Dmd,,80,US_MT
Michael J Myers,,73,US_ME
Gerard A Jervis Esq,,81,US_HI
Hub Client Inc,,81,US_MT
R P I Towing,,75,US_ND
Lenny Fabro,,73,US_HI
Almond Calandra,,81,US_DC
Foster Michael D,,81,US_WV
John P Bumgarner,,73,US_WV
Siddiqi Syed Mza MD,,80,US_WV
The Hometeam Inspection Service Inc,,73,US_ME
Garrison Michaels S,,81,US_WV
Sth Hawaii Global Inc,,87,US_HI
Spotted Dog Productions,,79,US_WY
Shoals Baptist Church,,86,US_WV
Future Cpa,,87,US_VT
Td Rehabilitation Specialists Pc,,80,US_WY
Meyer Joseph P MD,,80,US_NH
Julie A Cool,,73,US_WV
Dudley & Singletary,,65,US_DC
Doral Construction Inc,,17,US_HI
Doobees Orchids Maint,,73,US_HI
Oei Management Corp,,65,US_ME
Eureka Landscape & Irrigation,,78,US_MT
Handy Houses,,72,US_VT
Beo Service Group LLC,,87,US_WV
Penn Leasing,,73,US_DE
Amy R Nazarov,,73,US_DC
Neat & Clean Inc,,73,US_VT
Sandy Pond Gardens,,78,US_RI
Central North Dakota Cancer Registry,,86,US_ND
Applied Computer Group Inc,,73,US_ME
Terry J Kraft Agency Inc,,64,US_ND
The College Tour Co,,47,US_DC
Wright T Cattle CO,,75,US_MT
Crown Partnership Inc,,65,US_DC
Robert F Doyle & Son,,78,US_ME
Kendrick Charles R DO,,73,US_ME
Appearance Plus Cleaning Service,,76,US_SD
Joyce Noe Architect,,87,US_HI
Emdr of Greater Washington,,80,US_DC
Violet J Holley,,87,US_MT
Airport Mobile Homes,,65,US_WV
Stonybrook Appraisal Service,,65,US_VT
Marion Killian,,73,US_ME
qatar bahrain international cinema company wll,,79,QA
Powell Visions Inc,,72,US_SD
T V Niemkiewicz & Co LLC,,73,US_DE
Lightship Telecom LLC 1301,,73,US_NH
Penny Crum,,73,US_WV
Kv Lp,,65,US_ME
Clyde Quigley & Son Inc,,73,US_DE
Penni's P'Zazz,,73,US_MT
Petroleum Recyclers And Environmental Services Inc,,49,US_WV
David's Furniture Refinishing,,76,US_RI
Peace Lutheran Church,,86,US_SD
Creative Innovations-Landscp,,78,US_HI
bennett gum dds inc,,80,US_HI
Dawson Mark,,65,US_MT
Lewistown Taxidermy,,76,US_MT
Tyler Robert,,81,US_DC
Dunlap Constance MD,,80,US_DC
Lawrence C Johnston,,87,US_ME
Leonard P Williams,,73,US_ME
Rogers John A,,81,US_NH
David Viste,,64,US_MT
Lawrence P Sumski,,81,US_NH
Healing Touch,,80,US_NH
MT View Cemetery,,65,US_ME
Benson Consulting LLC,,87,US_NH
Coastal Cleaning Services Inc,,73,US_DE
Howard E Adriance,,73,US_ME
Louie's Small Engine Repair Inc,,76,US_WY
E-Vision Tours Com,,47,US_MT
Susan Horner Till,,73,US_MT
Diamond C Cleaning LLC,,76,US_WY
All Day Emergency Locksmith,,76,US_DC
Doman Davis Llp,,81,US_DC
Banning Enterprises Inc,,87,US_DE
Trinity Episcopal Church,,86,US_RI
O'Neil Jr Jerry,,81,US_NH
Mccrary Robert H E Judith,,73,US_WY
cabinet bihl,,65,FR
John L Woodman,,73,US_SD
A G Jordan Appraisals,,73,US_SD
Advanced Employment Service,,73,US_RI
Smart Energy Solutions Corp,,87,US_VT
Daffinrud & Heinert Cpa's,,87,US_ND
Jim Baird,,73,US_WV
Wolfgang & Gudrun Noetzold,,73,US_VT
T&W Management Inc,,87,US_WV
Membergate Solutions,,73,US_NH
Designing Touch LLC,,73,US_NH
Rebecca Dabora,,73,US_VT
Connie A Fox,,87,US_DC
Kenneth Kroetsch,,73,US_ND
Neptune Management Corporation,,87,US_WY
Brennwald & Robertson Llp,,81,US_DC
Loud Gordon S,,87,US_NH
Rfg Consultants LLC,,87,US_DE
Paula Green,,78,US_VT
Sansiveri Kimball & CO Llp,,87,US_RI
M W Consultants LLC,,87,US_WV
Gemini Investigation Services,,73,US_RI
Captain Locksmith,,76,US_HI
Michael Cackowski,,73,US_DE
Greenwood Dog Training School,,75,US_DE
Rhode Island Cardiology Center,,80,US_RI
Palerica LLC,,73,US_WY
Rutz Aaron R,,80,US_WY
Wheeling Landscape Commission,,78,US_WV
Michael Anthony Meier,,73,US_ND
Alarm Testing & Technologies,,73,US_RI
Zoe S Poulson,,81,US_DC
Manuel J Botelho,,76,US_RI
Turf Cutters LLC,,78,US_SD
Rd Enterprises,,87,US_WV
Crossroads Arts Council Inc,,73,US_VT
New England Apple Counsel Inc,,73,US_NH
Aspen Meadows,,78,US_MT
Dejay Enteprises LLC,,73,US_DE
Vector Marketing,,87,US_HI
Cripple Creek Ranch,,29,US_ND
Lewis III Gordon W,,87,US_WV
Duke Brown Entertainment,,79,US_HI
Green Clean,,76,US_ND
Janice Martinz Consulting,,87,US_ME
Terry Ebelt,,73,US_VT
Hospitality Visions,,87,US_DC
24 7 Emergency Locksmith,,76,US_DC
Church of Jesus Christ of Lds,,86,US_HI
Joseph D Barbuti,,73,US_NH
Q T & Associates,,87,US_DC
Dulac Logisitics LLC,,87,US_DE
Jennifers Cleaning,,76,US_SD
Harvey's Repair,,76,US_HI
Simmer Sun Garden & Brew,,73,US_MT
Grimley Margaret J MD,,80,US_ND
Ll Bean,,73,US_ME
North Atlantic Machine Inc,,76,US_ME
Judy Keller,,73,US_WV
Anderson Taxidermy,,76,US_WY
Jan Rideout,,73,US_ME
Rudys Auto Detailing,,75,US_DE
Nics Cont,,72,US_DE
William B Batchelder,,73,US_ME
Neumayr & Smith,,81,US_SD
Dr Carnevale,,80,US_RI
Shintani Md Ter,,80,US_HI
State Transportation Inc,,65,US_NH
Goodwyn IV R Tyler,,81,US_DC
Kauffman William B,,87,US_DE
Happy Paws Dog Grooming,,75,US_WV
Burd Daniel H,,81,US_DC
Koprivnikar Jamie L MD,,80,US_DC
Anthony & Linda Stokes,,73,US_DE
Mel's Repair,,76,US_ND
humpybong state school,,79,ES
White Oak Chapter National Railway Historical Soci,,73,US_WV
Oswald James R,,81,US_RI
Home Security Washington Dc,,73,US_DC
Lee Denis,,81,US_HI
Peoples Jr Charles W,,81,US_WV
Masiello Group,,65,US_NH
Miller & Miller,,87,US_WV
Body Connect Health And Wellness,,80,US_DC
Horning & Horning,,87,US_SD
N A M M E Inc,,87,US_NH
Brenda K Yeager,,73,US_WV
Alex's Unisex Hair Salon,,72,US_DC
Barbara Rajaniemi,,87,US_ME
F Zangeneh Dr,,73,US_WV
John H Kamlowsky,,81,US_WV
24 Hour 7 Day Emergency Locksmith,,76,US_DC
Dion Louis & Monique,,73,US_NH
Levin Family Foundation,,86,US_DC
ongar road dental surgery limited,,80,AU
Castleton Depot LLC,,59,US_VT
Bliss L Charles,,81,US_WV
Leslle S Stehr,,73,US_MT
Dental Health Associates,,80,US_VT
Shaw's Quiksell Liquidation,,73,US_ME
Roy L Moore,,73,US_SD
Maher Enterprises,,87,US_SD
Living Grace City Church,,86,US_WV
44th Street Car Wash,,75,US_MT
Kessinger Stephanie,,80,US_WV
Ardith Keef Gifts & Yarns,,59,US_ME
Vern Schaner,,73,US_ND
Kokonini Farm,,75,US_NH
Chuck Kashner's Vermont Fishing Trips,,73,US_VT
Joanne Harpin Esq,,81,US_RI
Gkg Law Pcpc,,81,US_DC
Whipper Wind,,81,US_WV
Anthony Hoskins,,76,US_DE
Delporto Dna,,73,US_WV
Corley Kimberly,,73,US_VT
Briarwood Hotel For Dogs,,75,US_NH
Calista Joseph,,65,US_ME
Tuohy Cheryl L,,80,US_DE
Ruffner Ernest L,,81,US_DC
Karosel Kennels,,75,US_MT
